Date,Tweet,roberta_negative,roberta_neutral,roberta_positive
2022-09-16 08:35:22+00:00,"https://t.co/L2HrNwsIgz - BIG Tesla Bear FLIPS But It's Not ALL Good News...

NEW
 
$TSLA #Tesla #TSLA #TeslaStock #ElonMusk #TeslaBear https://t.co/SiyW4UC8De",0.5834986,0.35229397,0.064207435
2022-09-16 08:07:39+00:00,How did we get generational wealth dad ? $TSLA https://t.co/WAFe3c3WS9,0.14283104,0.80344987,0.05371907
2022-09-16 07:04:49+00:00,"There were 51 reported Tesla Autopilot/FSD crashes in July, and airbags deployed in 46 of those crashes. $TSLA",0.2078642,0.634656,0.1574798
2022-09-16 06:10:35+00:00,"An alternate universe over a century ago where electric vehicles reigned with a visionary entrepreneur. @elonmusk @Tesla $TSLA

@WholeMarsBlog @JohnnaCrider1 @28delayslater @mayemusk https://t.co/oyTR6s15rU",0.018665444,0.5153828,0.46595177
2022-09-16 05:29:03+00:00,"Gary’s $550 PT without FSD &amp; Robotaxi is very bullish. ✅🚀
$TSLA https://t.co/vvx4Vhgw4k",0.0013410663,0.107058294,0.89160067
2022-09-16 05:11:16+00:00,"Market Recap:
https://t.co/3WlrXsOsio
Mama Cathie &amp; Retail investors bought BILLIONS worth of dips + How Quad Witching crashed the market on Tuesday +Leverged indexes are moving markets in weird ways +Points of max pain + Charts $SPY $QQQ $IWM $DXY $GLD $TLT $VIX $AAPL $TSLA $BTC https://t.co/Ai0ooSnMLW",0.5928758,0.3725116,0.03461264
2022-09-16 03:25:13+00:00,.@elonmusk @tesla made the acceleration to a sustainable future possible. The morale good of Tesla is how fast they accelerated it.,0.003545081,0.070265815,0.9261891
2022-09-16 03:07:11+00:00,"When $TSLA passes $AAPL in market cap in a few years, ppl will ask @elonmusk: how'd you do it? And he will answer: ""I literally wrote all of it on paper and told people exactly how I was going to do it. And  then I did it.""

Wen Master Plan Part 3, Elon?",0.17648658,0.6522019,0.17131157
2022-09-16 03:00:07+00:00,"Take off your shoes on a long drive, for the low low price of just $15,000 with Tesla Full Self-Driving Beta. @elonmusk $TSLA https://t.co/ebxn0xNzMB",0.0036913825,0.24721894,0.74908966
2022-09-16 02:09:56+00:00,At long last Superchargers have gone live again at Laguna Seca! Thank you @Tesla and @elonmusk for supporting racing and high performance driving. https://t.co/JKUpb9kb4e,0.0012250671,0.026656335,0.9721186
2022-09-16 02:07:44+00:00,"15 days until Tesla A.I. Day Part II
$TSLA | @elonmusk https://t.co/tqSvYuDx45",0.0076902127,0.7173876,0.2749221
2022-09-16 02:03:00+00:00,"$TSLA is going to turn high volume, large scale manufacturing on its head. You’ll start to see margins that were originally thought of as impossible.",0.14637129,0.5622325,0.2913962
2022-09-16 01:53:09+00:00,"""I view owning $TSLA in 2022 like owning $AAPL in 2007... or maybe even 2003... or maybe even earlier. And this company is going to be much, much bigger than Apple."" - Arne Alsin, founder of Worm Capital.",0.0030589378,0.06804239,0.9288987
2022-09-16 01:22:24+00:00,$TSLA #FSDBeta has had no major accidents in more than one hundred million miles ❤️,0.005395097,0.114225835,0.880379
2022-09-16 01:15:31+00:00,The amount of super high quality analysis coming out of the $TSLA community is at an all time high.,0.0020591333,0.058909878,0.939031
2022-09-16 00:34:00+00:00,"• Trade the same stocks 

If you are playing options then I recommend sticking to the same few stocks and learning their personalities. 

$SPY $QQQ $AAPL $NVDA $TSLA, to name a few.

As you start to get more comfortable, slowly size up.",0.062362924,0.68252504,0.25511205
2022-09-15 23:44:43+00:00,"My $TSLA prediction for Q3’22 is:

S T R O N G E S T
Q U A R T E R 
E V E R
🚀 🚀",0.061187714,0.7923763,0.146436
2022-09-15 23:39:24+00:00,"So many haters lately for trying to keep it real, like whether FSD deserves added robotaxi valuation, Elon’s odds of winning the TWTR trial, and why the media seems to hate TSLA. Just remember: I’m a TSLA bull with a $550 PT, and $TSLA is our largest position. I’ll tone it down.",0.66941935,0.28989,0.040690575
2022-09-15 23:31:57+00:00,"Holy shit guys. My Tesla just drove me from Los Angeles to San Diego, parking lot to parking with 0 takeover, 0 human driving 

I recorded it. It’s happening. @elonmusk $TSLA https://t.co/KHvUwWTsS1",0.08888265,0.28627145,0.6248459
2022-09-15 23:00:46+00:00,"To help conviction with $TSLA, be excited about the progress with the company, not the stock price. The SP gets a little confused. 🤪",0.1219384,0.44859207,0.42946953
2022-09-15 22:43:21+00:00,Tesla's Auto Margins are About to Explode $TSLA https://t.co/3N3ADc9ncQ https://t.co/j5l5LelGrO,0.020086404,0.37253615,0.6073774
2022-09-15 22:40:05+00:00,The overwhelming focus for @tesla is solving Full Self Driving. That’s essentially the difference between us and the rest. ⁦@elonmusk⁩ https://t.co/TyztDAKADc,0.023316924,0.4547919,0.52189124
2022-09-15 21:29:11+00:00,"Suppose I owned a $TSLA 280 call and wanted to set an auto-stop loss if the price of $TSLA goes down to 275

Here's a video of what I'd do. https://t.co/zTQLr4Fu2Y",0.2638077,0.6799492,0.0562431
2022-09-15 20:49:42+00:00,"NHTSA just bent over backwards, violating its own regulations, to protect $TSLA. More soon.",0.6384198,0.33217302,0.029407183
2022-09-15 20:45:11+00:00,$TSLA ROBOTAXIS IN EARLY 2023 🤖🚖,0.006538157,0.7239048,0.2695571
2022-09-15 20:39:42+00:00,$TSLA WILL SOLVE FSD IN OCTOBER 🤖🚖,0.0024198252,0.12810998,0.8694701
2022-09-15 20:36:09+00:00,Some of the advisors got some new art for the office. Yes some of us still like the office… #tesla $tsla https://t.co/7JqRBeOLIL,0.0042149015,0.12546402,0.8703211
2022-09-15 20:32:54+00:00,"@GreenblattJD @Uber @Tesla @elonmusk Likely a window seal issue. Mobile service could have fixed in hours, just don't go through car wash until then. Solved.

Kinda dumb to broadcast these small issues when every carmaker has them. We don't hear about the thousands of ICE car issues daily like we do Tesla.",0.5351005,0.3918983,0.073001206
2022-09-15 20:28:26+00:00,"VIN 006 - one of the very first @Tesla Model S cars ever made. Recently spotted in Nevada. Purchased for $24K. @elonmusk 

📸: David A https://t.co/dBoHcHq4Xe",0.0018679613,0.31981662,0.67831546
2022-09-15 20:19:13+00:00,"The last time Nasdaq was at this level, $TSLA was trading for ~$240.

It is currently trading ~ $300, or +25% higher.",0.0053750253,0.41115004,0.583475
2022-09-15 20:06:34+00:00,"We will see more and more well known institutional investment managers come on the record about $TSLA in a similar way going forward over the next few quarters, be ready.  
They didn't do enough research back then (or now either) as Tesla could have raised more capital if needed https://t.co/uCArD4K0PA",0.2061407,0.600205,0.19365427
2022-09-15 20:01:10+00:00,"@SawyerMerritt Good to see @altcap correcting his view on $TSLA, but he should just admit he was wrong back in 2019-2020 without a 'but' instead of trying to justify his view back then...$TSLA was never actually going to go bankrupt, could have raised more capital if needed during Model 3 ramp",0.2788515,0.5332311,0.18791747
2022-09-15 20:00:42+00:00,$TSLA closes in the positive in a bloody market. 📈 https://t.co/9ExkKRZ6AD,0.066304855,0.44681,0.4868852
2022-09-15 20:00:01+00:00,"P/L: +$7.5K👍 Only minor scalps with tiny size today but they added up.  $HKD 200 share ""washout long"" at the open.  $ATXG no go on the washout long.  $SHPH got the pop short after the major dump.  $TSLA with a bag of peanuts. https://t.co/IHfhPM0FA5",0.06188551,0.6317486,0.30636585
2022-09-15 19:48:33+00:00,"Brad Gerstner of Altimeter on CNBC today on why he recently initiated a new position in $TSLA: 

“When you look at Tesla, they have 30% margins, their competitors are running 10% AT BEST. I think they have a compounding advantage in the world.

1/3 https://t.co/1Swc39xXni",0.016158504,0.28636563,0.6974759
2022-09-15 19:39:45+00:00,"Study these Bearish Candlestick patterns! Use price action to take high conviction trades.

$SPY $QQQ $TSLA $AAPL https://t.co/UdZydd9su8",0.09934939,0.780601,0.120049596
2022-09-15 19:33:25+00:00,"Unreal move in $TSLA today. 

Wow.",0.022317175,0.23065487,0.74702793
2022-09-15 19:15:05+00:00,"Although Pelosi was not included in the report, let’s start with her (2020 - 2022)

Total trades: 35+
Dollar Volume: up to $65,600,000

Possible conflicting trades include:
$TSLA &amp; the $1.2T Infrastructure Bill
$MSFT &amp; the $10B Army Contract
$NVDA &amp; the $50B Chips Act",0.17987692,0.7534914,0.06663162
2022-09-15 19:10:23+00:00,$TSLA Bloomberg article giving Gerstner credit in part for today’s move. https://t.co/vR7c9pULup,0.0041786334,0.44045264,0.5553687
2022-09-15 18:59:49+00:00,"@garyblack00 Gary, I was not happy Elon purchasing $TWTR but adjusted. We have to deal with the situation &amp; support him on his decision. Without Elon’s constant improving &amp; enlarging the company $TSLA would not be $305 todays. Let’s just be positive &amp; look forward to an amazing 2023 for $TSLA",0.03711755,0.23635533,0.7265271
2022-09-15 17:57:22+00:00,"Brad Gerstner of Altimeter Cap ($18 Billion AUM) showers both @Tesla &amp; @elonmusk with praise. Announces he has initiated a new long position in $TSLA 💪

🧵on some of his comments 

“I was negative ‘19’20
Worried about bankruptcy. Fast forward 2 years BK is totally off the table” https://t.co/vNPDzPOjQH",0.08414838,0.51500314,0.40084848
2022-09-15 17:54:37+00:00,"thanks @tobilindh for the sketch.
There will be the train shuttle station on the GigaBerlin site.
The train shuttle will reduce car traffic to Giga and thus make a big contribution to saving CO2. 
The train shuttle and the necessary infrastructure is fully financed by @Tesla. https://t.co/rz2T4dllvg",0.0029230672,0.11822401,0.8788529
2022-09-15 17:54:19+00:00,I’m in an @uber; told driver nice Tesla. He said-nope. His window leaks in car wash. Tesla service said 2 weeks to diagnose; offered $100. He would lose 2 weeks of income. He can’t reach anyone at Tesla. @Tesla do better! I have his number if Tesla wants to help  @elonmusk,0.44319576,0.40422204,0.15258217
2022-09-15 17:47:40+00:00,"TOP 10 MOST SHORTED STOCKS IN THE WORLD ( $ VALUE)

1) APPLE $AAPL
2) TESLA $TSLA 
3) MICROSOFT $MSFT
4) GOOGLE $GOOGL $GOOG
5) AMAZON $AMZN 
6) VISA $V
7) 3 M $MMM
8) ALIBABA $BABA
9) OCCIDENTAL PETRO $OXY
10) FACEBOOK $META 

TOTAL SHORT INTEREST OF THE LIST -&gt; $95 BILLION USD",0.041844215,0.7928682,0.16528761
2022-09-15 17:36:10+00:00,I can without a shadow of doubt completely trust @Tesla ‘s autonomous driving capabilities. Autopilot and full-self driving abilities are EXTREMELY COMMENDABLE.,0.008011279,0.077210635,0.91477805
2022-09-15 17:21:28+00:00,I’m rich 🤑 $TSLA,0.004294499,0.10190548,0.8938
2022-09-15 17:18:56+00:00,"lol

Elon Musk just filed a Rule 5.1(f) request to make Twitter remove its redactions. Now we've seen it all. Elon, who fought our 5.1(f) requests tooth and nail, now thinks they're a great idea.

How about this, Elon. Open up all of the Tornetta files you're still hiding. $TSLA",0.20045635,0.48061824,0.3189254
2022-09-15 16:54:11+00:00,"@elonmusk @TeslaPodcast @GailAlfarATX @Tesla @aelluswamy Wow! Wow! Wow! I just finished an incredible 40 min drive (no freeway) with 10.69.2! I felt the car drove BETTER than I would have. Narrow streets with no stripes, multiple roundabouts, unprotected left turns, moving over for bikes, construction zones, smooth, fun . . . Amazing!",0.002894466,0.015049281,0.9820563
2022-09-15 16:41:19+00:00,"Brad Gerstner of Altimeter on CNBC talking about new long position in $TSLA. Investment thesis:  Global auto industry going electric (just 8% EV adoption), TSLA holding 15% EV share, gross margins 30%+ will continue to compound vs peers. Biden’s IRA will drive EV adoption in US.",0.00806503,0.47329056,0.51864445
2022-09-15 16:32:41+00:00,"Tesla is a robotics, AI, and clean energy company that also happens to make the world’s best cars. $TSLA @elonmusk",0.0033837326,0.09047676,0.9061395
2022-09-15 16:29:39+00:00,"@elonmusk @GailAlfarATX @Tesla @aelluswamy Hmm. 🤔 That’s probably a lot of the U.S. Tesla fleet getting FSD beta features delivered for the first time.

… which would earn a lot of previously deferred revenue. 📈

I think I’m going to have to raise my Q4 (“shortly after” September 30th AI Day) earnings forecast. 🤓 https://t.co/1evaxT29C7",0.14964275,0.6132536,0.23710366
2022-09-15 16:29:14+00:00,"SELL EVERYTHING, BUY $TSLA 🚀🌕❤️ https://t.co/ImupBr9CN7",0.0055017434,0.21726424,0.777234
2022-09-15 16:20:25+00:00,WANT GREEN? BUY $TSLA 🚀🌕❤️ https://t.co/2t0YDnq0s0,0.0028579542,0.21570343,0.78143865
2022-09-15 16:11:20+00:00,@elonmusk @GailAlfarATX @Tesla @aelluswamy Wow.  Good news for many that have been waiting and keeping a good score.  Another tranche of 100K for a total of 200K?  Any timing?  Week? or longer?,0.0057499306,0.06667452,0.9275755
2022-09-15 16:08:19+00:00,"What Tesla is doing right now is so big I can’t even find the words to convey it… it’s super exciting 

Bullish on $TSLA",0.002403205,0.010987952,0.9866088
2022-09-15 16:04:29+00:00,"@elonmusk @GailAlfarATX @Tesla @aelluswamy Elon, how many users are you targeting? Maybe ramp up to 200,000 - 250,000 given wide beta at year end could qualify up to 1 million cars?",0.010229861,0.7457552,0.244015
2022-09-15 15:58:52+00:00,"FSD BETA GOING TO TESLAS WITH SAFETY SCORES 80 AND ABOVE FOR 10.69.2.1. 

Many customers will be so happy!

$TSLA https://t.co/DDm94yrBPW",0.0017254546,0.057988532,0.940286
2022-09-15 15:55:27+00:00,@GailAlfarATX @Tesla @aelluswamy Beta expanding to safety scores above 80 after 10.69.2.1 goes out,0.016454833,0.7733735,0.21017171
2022-09-15 15:50:07+00:00,"@GailAlfarATX @Tesla @aelluswamy 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",0.006003934,0.84714997,0.14684603
2022-09-15 15:35:47+00:00,"Grateful to be alive today. Tuesday night I was in a gnarly accident. I have much to process. For all the crap I give @Tesla and @elonmusk I have to thank them for saving my life.  If I wasn't in a Tesla I don't know if I would have survived. Am shook up, but I am alive thank God",0.09494994,0.21227612,0.69277394
2022-09-15 15:30:15+00:00,This #Dogecoin dev @cb_doge explains how $DOGE can help brands thrive. @elonmusk @tesla https://t.co/b5c4U3rWxM,0.0013937246,0.12344614,0.87516016
2022-09-15 15:22:46+00:00,"It should be very very clear at this point to all $TSLA shareholders: you are primarily invested in the call buying program, not in the company. This changes everything about the value of $TSLA shares. Should it stop… Your ""fundamentals"" are, well, fundamentally different $TSLAQ",0.29075545,0.6077382,0.10150636
2022-09-15 15:18:18+00:00,$TSLA is the only green in my portfolio. 💪,0.0024428242,0.17808545,0.8194717
2022-09-15 15:16:31+00:00,"My BBR Strategy I created gives the best trade plans and levels. Not a day does it ever miss. 

I created it so simple a child can learn and use it. 

Another day going 100% 5/5 
$SPY $META $NVDA $AMD $TSLA 

Learn it here 👇

https://t.co/pVujQumdgF https://t.co/C49lejCTSk",0.005051352,0.07732546,0.91762316
2022-09-15 15:13:44+00:00,"LEVELS TO A T DAILY 

BBR Strategy is the best out there. These all paid ✅

$SPY - 396 above calls/ reject puts 390-391 Bounce calls/ 390 break puts 

$TSLA - 307 above calls/ 305.50-307 reject for puts/ 299 break for puts PT 296 or 299",0.01934865,0.33259538,0.64805603
2022-09-15 15:13:36+00:00,"OrderFlow has won again .. 

Every where you look .. 

$adbe $aapl $tsla $spx $spy

You name it ..",0.018848112,0.25735086,0.723801
2022-09-15 14:48:56+00:00,"I expect @Tesla to start the rollout of robotaxi platform in Summer of 2023, and I expect an announcement on AI Day 2022 @elonmusk https://t.co/hBkg43jrZI",0.0023933593,0.40282938,0.5947772
2022-09-15 14:38:38+00:00,"Who the fuck is buying Tesla $TSLA stock I have no idea either very stupid or someone with inside info 

I think it’s the former 🤔🤔",0.86985993,0.114290886,0.015849229
2022-09-15 14:17:48+00:00,Back to beach time now. $tsla,0.014276628,0.73964995,0.24607345
2022-09-15 14:15:58+00:00,"Sold my 6,000 avg at $293 at $308 and took the $90,000. $tsla",0.073051035,0.8688009,0.05814811
2022-09-15 13:52:18+00:00,"Many people laugh and ridicule me for buying Tesla at these levels, but whenever you fast forward 5 years, they all look like fools. 

Daily movements is just for fun and entertainment. 

5-10 year movements is the focus. 

Keep your eyes on the prize. 📈

$TSLA #Tesla https://t.co/eTvaMi4k52",0.31764817,0.42008612,0.26226574
2022-09-15 13:51:00+00:00,"$AAPL become most-shorted ticker on the market, overtaking $TSLA",0.007877252,0.3240466,0.66807616
2022-09-15 13:47:36+00:00,"$TSLA entering Free Cash Flow S-Curve
Correcting this chart from an earlier tweet.
Axis listed 2022; it should have been 2023 https://t.co/YnuWei5ieN",0.18627119,0.7344141,0.07931476
2022-09-15 13:42:22+00:00,Looks like $TSLA demand is literally falling off a cliff. UK Y deliveries now in NOV which means when u add back shipping time there is likely Zero BACKLOG. I’m now calling for $&lt;$175 by years end. $TSLA $TSLAQ https://t.co/uix4wDn6GS,0.6725968,0.28215617,0.045246992
2022-09-15 13:40:02+00:00,"Call me crazy but Q3 will be when the market wakes up and Q4 is when the moonin begins. 🚀

I’m fuckin adding. 🍨

Ignore the fud, ignore the fuckboys $TSLAQ.

$TSLA is killin. 

Remember, what I post is never financial advice, it’s a stream of consciousness of what I’m doing! https://t.co/gene2E2gQe",0.70304394,0.23653163,0.060424414
2022-09-15 13:07:13+00:00,"Who has more #NFT's than this awesome #MagicCraft supporter? 

Show us! It's not too late to grab yours now &amp; win a @tesla too😲

https://t.co/7oZCqKtIGQ    

#Play2Earn #NFTGaming https://t.co/UjrAILFOsc",0.0039275927,0.08879953,0.9072729
2022-09-15 13:06:44+00:00,"$TSLA enters the FCF S-Curve this coming quarter as 2 new factories ramp.  Forecasts are mine.
@bradsferguson 
1/2 https://t.co/0cbGz5QqZx",0.030699294,0.86248595,0.10681471
2022-09-15 13:00:14+00:00,"Premarket plan 🌄

$SPX if it moves red to green and reclaims 3949 it can see a 30-50 pt pop towards 4000. Calls can work above 3949

$TSLA keep an eye on 305 for a breakout towards 308-314 range

$MSFT if it fails at 250 it should test 241 by next week. Puts can work under 250",0.036804263,0.7185463,0.2446495
2022-09-15 12:55:54+00:00,"$F &amp; $GM will go bankrupt in 2023 💣💥 

$TSLA will be the only automaker by 2025",0.3295799,0.5278436,0.1425765
2022-09-15 12:55:24+00:00,Prioritizing $TSLA service over sales in China seems like a very smart move against formidable EV competition. https://t.co/16ISTHLnvL,0.007040195,0.14733745,0.8456223
2022-09-15 12:54:18+00:00,$TSLA is really beginning to separate itself from the pack. 📈,0.06469138,0.65443563,0.28087303
2022-09-15 12:23:59+00:00,This guys is trashing $tsla live on CNBC. https://t.co/dNq4dh3sCR,0.815578,0.17063816,0.013783836
2022-09-15 11:20:01+00:00,$TSLA will grow 100% per year for a decade,0.0039231046,0.21158649,0.7844904
2022-09-15 11:16:56+00:00,Let’s go $tsla.,0.0061769974,0.31873408,0.67508894
2022-09-15 10:35:59+00:00,@hikingskiing The luckiest people are those who believe in $TSLA.,0.004291355,0.09648457,0.8992241
2022-09-15 10:30:54+00:00,"I'm predicting 25.0M $TSLA deliveries in 2032. It is debatable whether these will be sold, leased, and/or kept by Tesla for its own fleet. https://t.co/wVs3QiPmQ5",0.04374478,0.7624934,0.1937619
2022-09-15 07:51:51+00:00,"#ETH🔹moving to Proof of Stake makes it more likely to be adopted by the globe 🌎

#Ethereum's POS change reduces its energy consumption by -99% making companies like @Tesla more likely to accept it as payment over #BTC",0.00989576,0.29556513,0.69453907
2022-09-15 06:51:53+00:00,"https://t.co/hQ8f3mDZmw - “Too Good To Be True”: Tesla’s INSANE New Money Printer

NEW
 
$TSLA #Tesla #TSLA #TeslaStock #ElonMusk #InflationInductionAct https://t.co/8unSjqi1eD",0.019963564,0.3719474,0.608089
2022-09-15 06:04:58+00:00,"Hey @Tesla @elonmusk 
It would be awesome if you added the time when the vehicle was parked to the app 😊 Helps for parking zones with a time limit. https://t.co/xIgkPkaLeD",0.003958596,0.0679594,0.9280819
2022-09-15 05:52:48+00:00,"Market Recap:
https://t.co/phib7p0A5Y
How long can the PPT hold? + Who manipulated Tesla stock higher today? + A looming labor strike hitting railroads will cost the economy $2 BILLION per DAY! + Charts $SPY $QQQ $IWM $DXY $GLD $TLT $VIX $AAPL $TSLA $BTC $MSTR $UNP $MGA https://t.co/IKCRNJf7GX",0.5560842,0.39220485,0.05171095
2022-09-15 04:55:14+00:00,"Why does a full-time fund manager try to make money from his Twitter followers? 

Why do his investors pay him over 1% in annual management fees to grow their capital while he tries to get more paying Twitter followers?

$TSLA https://t.co/BOiKCiAn2e",0.6533483,0.32447317,0.022178506
2022-09-15 04:37:46+00:00,I honestly have no idea how Tesla managed to keep the cost of manufacturing so low despite this recession and supply chain constraints. It’s truly a huge feat. Congratulations to the @tesla @elonmusk team. https://t.co/aYFozRZb7M,0.0049971365,0.029943231,0.96505964
2022-09-15 04:36:00+00:00,It's kind of crazy. With Tesla Full Self-Driving Beta 10.69.2 the software has started to just work on most of my drives without any takeover required. $TSLA @elonmusk https://t.co/CfMMsf5tg7,0.007315547,0.10440126,0.8882832
2022-09-15 04:18:39+00:00,@ICannot_Enough @MatchasmMatt @farzyness True. $TSLA content is growing about as fast as Tesla is.,0.013685424,0.22235328,0.76396126
2022-09-15 03:35:57+00:00,"Q3 is about to shove all these Teslas down the throats of $TSLAQ. 

$TSLA #Tesla

https://t.co/ZLRH3QtTsy",0.39169356,0.49227798,0.116028465
2022-09-15 03:28:31+00:00,"“Time to act is now:” @Tesla chair says Australia can and should make #EVs and batteries 

https://t.co/qTNnP2kF0a",0.033276185,0.5873498,0.37937406
2022-09-15 02:58:52+00:00,"Excellent.

Quinn Emanuel &amp; Elon are desperately trying to prevent @skabooshka from seeing videos that, I am confident, show what a complete lying scumbag Elon is. (As if we didn’t know.) They will fail. Badly. $tsla https://t.co/5DLtbfs1Dd",0.90785533,0.08206721,0.010077468
2022-09-15 02:15:10+00:00,"Why ""ruin?"" Because in this case the judge has already ruled that $TSLA could be on the hook for falsely advertising ""Autopilot"" and ""FSD."" So the discovery materials will be about that, while other plaintiffs, the CA DMV and NHTSA are all watching.",0.42900217,0.53270066,0.03829715
2022-09-15 02:12:11+00:00,"1. The first order DENIES $TSLA's motions for protective orders regarding supposedly confidential information. It seems unlikely that this has ever happened before, especially regarding ""Autopilot"" and ""FSD."" Tesla always gets protective orders. Not here.",0.52841485,0.40995833,0.06162688
2022-09-15 02:11:12+00:00,🚨 Because everything always happens all at the same time after months of waiting... A judge in Santa Barbara County just issued two orders dealing three major punches to $TSLA. Tesla must now settle or effectively face ruin. Unclear if the plaintiffs will be willing to settle.,0.49068654,0.4571294,0.052184116
2022-09-15 01:45:13+00:00,I continue to believe that this is achievable. #TSLA $TSLA https://t.co/eUOfFoWzvc,0.0022129833,0.113568194,0.8842188
2022-09-15 01:40:48+00:00,"🚨 $AAPL is Now the Most Shorted Stock in the U.S., Overtaking $TSLA https://t.co/WbX6DxKUHc",0.005158895,0.23978566,0.7550555
2022-09-15 01:33:42+00:00,"Type of day you identify future Market Leaders 💡 

$SNOW +6% 

$RBLX +5% 

Even $TSLA +4% up day 

Take Notes. These will lead broader market in time.",0.009396029,0.5863992,0.40420473
2022-09-15 01:29:57+00:00,"Add some AI protection to your unprotected left turns, with Tesla Full Self-Driving Beta. $TSLA @elonmusk https://t.co/O4NtuQsSV6",0.025568688,0.61815745,0.3562738
2022-09-15 01:22:41+00:00,"All charts &amp; ideas posted for tonight, hope they were helpful!

Some of my favorite setups for upside are:
$TSLA
$ENPH
$BLNK
$AAPL",0.001221999,0.042065945,0.956712
2022-09-15 01:20:52+00:00,Its here!!!!! The @Tesla Model Y joins the Model 3 in our garage #ElectricVehicles #Goodbye ICE @elonmusk https://t.co/p7jyBkT8Ib,0.0016463195,0.13666399,0.86168975
2022-09-15 01:16:59+00:00,"This is the long-awaited ""FSD"" class action. This is the big one. $TSLA",0.0045145354,0.22767185,0.7678136
2022-09-15 00:28:54+00:00,"⚡️Watchlist for 9/15/22⚡️

✅ $SPY 
📈Calls Over 397/400
📉Puts Under 392/390
🚗 $TSLA
📈Calls Over 307
📉Puts Under 298.5
💻 $NVDA
📈Calls Over 133
📉Puts Under 130
🎥 $SNOW
📈C&gt; 200

🔥Thread on growing a small acc coming tomorrow🔥

⚡️TURN NOTIS ON + BE READY ❤️",0.008220238,0.675927,0.31585285
2022-09-15 00:15:00+00:00,"Trade plan for Thursday 

$SPX consolidated above 3900 and closed near 3949. If SPX can reclaim 3949 it can set up for a move to 4000

$TSLA needs through 305 to test 308-314. Calls can work above 305

$AMZN setting up for 130,133 if it holds above 128. Calls can work above 128",0.013424761,0.755472,0.23110323
2022-09-15 00:04:32+00:00,"9/15/22 Options Trading Watchlist 🤑

$SQ 67/67.5 &lt; $70.05
$META 155c &gt; $150.7
$TSLA 288/290p &lt; $306.3

Big premiums are linked to volatility, sifted through to narrow in. Eyes on jobs in the AM, will review then. Flow data via Unusual Whales (per bio)

#OptionsTrading #stocks https://t.co/8F4wBq6Tos",0.10849579,0.8390796,0.052424546
2022-09-14 23:59:41+00:00,"Tesla $TSLA CFO Zach Kirkhorn just filed for his sale of 3,750 shares of Tesla stock on 9/12 at an average price of $300.59 per share",0.016435381,0.8997287,0.083835945
2022-09-14 23:34:43+00:00,"Live login: $70,000 day trading $TSLA

Thank you all for all the love, I have news. YOU’RE UP NEXT 🤝🏌️‍♂️ https://t.co/qLqUv5sp7e",0.0022453584,0.06627185,0.9314828
2022-09-14 23:23:49+00:00,"Wonderful chart from Ark-Invest.  I modeled exponentially, but my 2027 Global EV volume is still only 36M (vs ARK 57M), up from 7.2M in 2022 (38% CGR). $tsla https://t.co/n4ypXm1Aeo",0.0034674187,0.07764327,0.91888934
2022-09-14 23:15:35+00:00,"$TSLA deceiving public on ‘Full Self-Driving’ and dangerous ‘Autopilot, ’ lawsuit claims https://t.co/2VP7TANJpU via @Mercurynews",0.6463387,0.33217245,0.021488786
2022-09-14 23:03:39+00:00,$TSLA #TSLA S/R flip in play here as price regained the volume shelf POC &amp; previous resistance trend zone now acting as support. https://t.co/SvxoSkR3NS,0.017008526,0.80893636,0.17405508
2022-09-14 23:03:22+00:00,He knows the next stage... $TSLA https://t.co/qsj3ohGCTe,0.05219914,0.75961435,0.18818654
2022-09-14 22:56:43+00:00,Wrote a 4-tweet piece for my Super Followers on how the sell-side works. Top-rated auto analyst in 2021 was Rod Lache of Wolfe Research.  $tsla,0.003806929,0.3025991,0.6935939
2022-09-14 22:28:53+00:00,"EV stocks have been on fire this qtr, with $RIVN +55%, $TSLA +35%, $F +32%, all vs QQQ +6%.  LCID has been the worst -2% QTD. YTD $TSLA has been the best performer -14% vs QQQ -26%. https://t.co/K70jjHGEa5",0.16343962,0.41829294,0.41826743
2022-09-14 22:09:47+00:00,"Manufacturing cars again in Australia? 
Robyn Denholm, Chair of @techcouncil_aus &amp; @Tesla, says we could and we should, saying Australia has an opportunity to refine and manufacture battery cells and electric vehicles.
https://t.co/2WHEii4CGf",0.007343704,0.24275076,0.7499055
2022-09-14 22:07:22+00:00,"Apple $AAPL has surpassed Tesla $TSLA as the stock with the highest total short interest, according to S3 Partners",0.0032027788,0.19540387,0.80139333
2022-09-14 21:48:20+00:00,"I’ve wasted years learning about investing. I just need to hold $TSLA 

Big Tesla
9/14/22

@elonmusk",0.42596012,0.44044235,0.13359755
2022-09-14 21:46:39+00:00,I'm not so sure the market is ready for Cybertruck margins $TSLA,0.61160254,0.36025304,0.028144415
2022-09-14 21:40:31+00:00,"NEWS: Apple recently overtook $TSLA as the stock with the most short interest (in overall dollar amount) in the U.S., according to data from S3 Partners.

As of today, Apple has short interest totaling $18.44 billion, versus $17.44 billion for Tesla. https://t.co/9WwMsNw986",0.01405897,0.46257648,0.5233646
2022-09-14 21:36:57+00:00,"The difference between linear and exponential growth rates should continue to throw analysts’ forecasts for $TSLA and other EV manufacturers off course. In terms of units, the difference will approach 40 million (59 million-21 million) by 2027. https://t.co/QjGTr2Ex82",0.111157455,0.6612696,0.227573
